2025-12-13 18:43:45,999 - __main__ - INFO - Starting Mini SIEM...
2025-12-13 18:43:46,000 - __main__ - INFO - Mini SIEM started successfully
2025-12-13 18:52:14,720 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.33.225 [ID: 3289, Severity: MEDIUM]
2025-12-13 18:52:14,739 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.154.117 [ID: 3290, Severity: LOW]
2025-12-13 18:52:19,147 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.4.52 [ID: 3291, Severity: LOW]
2025-12-13 18:52:19,154 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.162.143 [ID: 3292, Severity: HIGH]
2025-12-13 18:52:19,750 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.102.44 [ID: 3293, Severity: LOW]
2025-12-13 18:52:19,762 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.74.9 [ID: 3294, Severity: HIGH]
2025-12-13 18:52:24,175 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.48.85 [ID: 3295, Severity: HIGH]
2025-12-13 18:52:24,191 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.6.54 [ID: 3296, Severity: HIGH]
2025-12-13 18:52:24,783 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.167.19 [ID: 3297, Severity: HIGH]
2025-12-13 18:52:24,796 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.129.225 [ID: 3298, Severity: HIGH]
2025-12-13 18:52:29,208 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.94.90 [ID: 3299, Severity: LOW]
2025-12-13 18:52:29,224 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.180.168 [ID: 3300, Severity: MEDIUM]
2025-12-13 18:52:29,814 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.184.55 [ID: 3301, Severity: HIGH]
2025-12-13 18:52:29,829 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.45.150 [ID: 3302, Severity: HIGH]
2025-12-13 18:52:34,241 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.135.181 [ID: 3303, Severity: LOW]
2025-12-13 18:52:34,258 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.215.225 [ID: 3304, Severity: MEDIUM]
2025-12-13 18:52:34,836 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.19.40 [ID: 3305, Severity: HIGH]
2025-12-13 18:52:34,842 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.141.1 [ID: 3306, Severity: HIGH]
2025-12-13 18:52:39,265 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.14.74 [ID: 3307, Severity: HIGH]
2025-12-13 18:52:39,271 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.230.143 [ID: 3308, Severity: LOW]
2025-12-13 18:52:39,925 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.151.81 [ID: 3309, Severity: LOW]
2025-12-13 18:52:39,978 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.247.211 [ID: 3310, Severity: HIGH]
2025-12-13 18:52:44,279 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.247.148 [ID: 3311, Severity: MEDIUM]
2025-12-13 18:52:44,290 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.7.172 [ID: 3312, Severity: LOW]
2025-12-13 18:52:44,988 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.137.74 [ID: 3313, Severity: LOW]
2025-12-13 18:52:44,995 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.44.28 [ID: 3314, Severity: HIGH]
2025-12-13 18:52:49,297 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.224.101 [ID: 3315, Severity: MEDIUM]
2025-12-13 18:52:49,303 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.253.33 [ID: 3316, Severity: MEDIUM]
2025-12-13 18:52:50,016 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.75.241 [ID: 3317, Severity: LOW]
2025-12-13 18:52:50,025 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.14.230 [ID: 3318, Severity: MEDIUM]
2025-12-13 18:52:54,319 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.222.69 [ID: 3319, Severity: HIGH]
2025-12-13 18:52:54,333 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.6.198 [ID: 3320, Severity: MEDIUM]
2025-12-13 18:52:55,043 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.39.26 [ID: 3321, Severity: HIGH]
2025-12-13 18:52:55,060 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.33.14 [ID: 3322, Severity: LOW]
2025-12-13 18:52:59,351 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.54.205 [ID: 3323, Severity: MEDIUM]
2025-12-13 18:52:59,369 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.228.197 [ID: 3324, Severity: LOW]
2025-12-13 18:53:00,069 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.34.173 [ID: 3325, Severity: MEDIUM]
2025-12-13 18:53:00,076 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.67.231 [ID: 3326, Severity: HIGH]
2025-12-13 18:53:00,109 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 18:53:04,384 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.91.58 [ID: 3327, Severity: LOW]
2025-12-13 18:53:04,400 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.25.54 [ID: 3328, Severity: MEDIUM]
2025-12-13 18:53:05,120 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.201.99 [ID: 3329, Severity: MEDIUM]
2025-12-13 18:53:05,126 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.44.200 [ID: 3330, Severity: MEDIUM]
2025-12-13 18:53:09,435 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.215.80 [ID: 3331, Severity: MEDIUM]
2025-12-13 18:53:09,441 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.78.3 [ID: 3332, Severity: LOW]
2025-12-13 18:53:10,148 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.203.181 [ID: 3333, Severity: LOW]
2025-12-13 18:53:10,157 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.168.135 [ID: 3334, Severity: LOW]
2025-12-13 18:53:14,458 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.247.152 [ID: 3335, Severity: MEDIUM]
2025-12-13 18:53:14,476 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.65.76 [ID: 3336, Severity: LOW]
2025-12-13 18:53:15,179 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.181.24 [ID: 3337, Severity: MEDIUM]
2025-12-13 18:53:15,197 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.244.81 [ID: 3338, Severity: MEDIUM]
2025-12-13 18:53:19,495 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.244.77 [ID: 3339, Severity: LOW]
2025-12-13 18:53:19,510 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.193.104 [ID: 3340, Severity: HIGH]
2025-12-13 18:53:20,216 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.170.132 [ID: 3341, Severity: HIGH]
2025-12-13 18:53:20,229 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.122.105 [ID: 3342, Severity: LOW]
2025-12-13 18:53:24,530 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.227.125 [ID: 3343, Severity: HIGH]
2025-12-13 18:53:24,547 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.5.98 [ID: 3344, Severity: HIGH]
2025-12-13 18:53:25,248 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.129.179 [ID: 3345, Severity: HIGH]
2025-12-13 18:53:25,267 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.30.150 [ID: 3346, Severity: HIGH]
2025-12-13 18:53:29,567 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.235.246 [ID: 3347, Severity: MEDIUM]
2025-12-13 18:53:29,583 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.25.87 [ID: 3348, Severity: HIGH]
2025-12-13 18:53:30,285 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.55.125 [ID: 3349, Severity: MEDIUM]
2025-12-13 18:53:30,302 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.71.120 [ID: 3350, Severity: HIGH]
2025-12-13 18:53:30,325 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 18:53:34,598 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.207.119 [ID: 3351, Severity: HIGH]
2025-12-13 18:53:34,615 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.83.228 [ID: 3352, Severity: LOW]
2025-12-13 18:53:35,334 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.204.172 [ID: 3353, Severity: MEDIUM]
2025-12-13 18:53:35,340 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.89.142 [ID: 3354, Severity: LOW]
2025-12-13 18:53:39,636 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.201.174 [ID: 3355, Severity: MEDIUM]
2025-12-13 18:53:39,647 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.203.55 [ID: 3356, Severity: LOW]
2025-12-13 18:53:40,360 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.49.92 [ID: 3357, Severity: HIGH]
2025-12-13 18:53:40,373 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.7.156 [ID: 3358, Severity: MEDIUM]
2025-12-13 18:53:44,654 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.179.50 [ID: 3359, Severity: HIGH]
2025-12-13 18:53:44,659 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.148.23 [ID: 3360, Severity: MEDIUM]
2025-12-13 18:53:45,380 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.111.82 [ID: 3361, Severity: HIGH]
2025-12-13 18:53:45,385 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.253.152 [ID: 3362, Severity: LOW]
2025-12-13 18:53:49,679 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.140.238 [ID: 3363, Severity: MEDIUM]
2025-12-13 18:53:49,702 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.241.101 [ID: 3364, Severity: HIGH]
2025-12-13 18:53:50,391 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.235.71 [ID: 3365, Severity: LOW]
2025-12-13 18:53:50,397 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.246.19 [ID: 3366, Severity: HIGH]
2025-12-13 18:53:54,719 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.106.191 [ID: 3367, Severity: LOW]
2025-12-13 18:53:54,736 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.209.163 [ID: 3368, Severity: LOW]
2025-12-13 18:53:55,417 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.84.6 [ID: 3369, Severity: HIGH]
2025-12-13 18:53:55,435 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.75.33 [ID: 3370, Severity: LOW]
2025-12-13 18:53:59,757 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.108.230 [ID: 3371, Severity: LOW]
2025-12-13 18:53:59,775 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.73.179 [ID: 3372, Severity: MEDIUM]
2025-12-13 18:54:00,447 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.63.111 [ID: 3373, Severity: LOW]
2025-12-13 18:54:00,467 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.175.190 [ID: 3374, Severity: LOW]
2025-12-13 18:54:00,493 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 18:54:04,792 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.5.65 [ID: 3375, Severity: LOW]
2025-12-13 18:54:04,810 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.185.147 [ID: 3376, Severity: LOW]
2025-12-13 18:54:05,505 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.175.199 [ID: 3377, Severity: MEDIUM]
2025-12-13 18:54:05,515 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.49.209 [ID: 3378, Severity: HIGH]
2025-12-13 18:54:09,825 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.208.233 [ID: 3379, Severity: LOW]
2025-12-13 18:54:09,853 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.122.143 [ID: 3380, Severity: MEDIUM]
2025-12-13 18:54:10,523 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.99.36 [ID: 3381, Severity: MEDIUM]
2025-12-13 18:54:10,529 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.197.114 [ID: 3382, Severity: LOW]
2025-12-13 18:54:14,874 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.16.200 [ID: 3383, Severity: MEDIUM]
2025-12-13 18:54:14,895 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.13.12 [ID: 3384, Severity: MEDIUM]
2025-12-13 18:54:15,536 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.233.151 [ID: 3385, Severity: LOW]
2025-12-13 18:54:15,542 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.233.27 [ID: 3386, Severity: LOW]
2025-12-13 18:54:19,914 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.134.125 [ID: 3387, Severity: MEDIUM]
2025-12-13 18:54:19,926 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.150.229 [ID: 3388, Severity: MEDIUM]
2025-12-13 18:54:20,560 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.14.9 [ID: 3389, Severity: LOW]
2025-12-13 18:54:20,575 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.151.179 [ID: 3390, Severity: MEDIUM]
2025-12-13 18:54:24,945 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.99.135 [ID: 3391, Severity: HIGH]
2025-12-13 18:54:24,961 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.229.191 [ID: 3392, Severity: HIGH]
2025-12-13 18:54:25,586 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.151.20 [ID: 3393, Severity: HIGH]
2025-12-13 18:54:25,593 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.204.32 [ID: 3394, Severity: HIGH]
2025-12-13 18:54:29,982 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.41.134 [ID: 3395, Severity: LOW]
2025-12-13 18:54:29,999 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.123.89 [ID: 3396, Severity: HIGH]
2025-12-13 18:54:30,035 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 18:54:30,610 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.140.60 [ID: 3397, Severity: HIGH]
2025-12-13 18:54:30,621 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.78.127 [ID: 3398, Severity: MEDIUM]
2025-12-13 18:54:30,643 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 18:54:35,049 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.104.97 [ID: 3399, Severity: MEDIUM]
2025-12-13 18:54:35,060 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.50.203 [ID: 3400, Severity: LOW]
2025-12-13 18:54:35,656 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.44.10 [ID: 3401, Severity: HIGH]
2025-12-13 18:54:35,666 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.211.51 [ID: 3402, Severity: MEDIUM]
2025-12-13 18:54:40,075 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.25.233 [ID: 3403, Severity: HIGH]
2025-12-13 18:54:40,091 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.89.103 [ID: 3404, Severity: HIGH]
2025-12-13 18:54:40,683 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.144.153 [ID: 3405, Severity: LOW]
2025-12-13 18:54:40,699 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.102.153 [ID: 3406, Severity: MEDIUM]
2025-12-13 18:54:45,102 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.3.85 [ID: 3407, Severity: HIGH]
2025-12-13 18:54:45,112 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.163.209 [ID: 3408, Severity: LOW]
2025-12-13 18:54:45,720 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.191.67 [ID: 3409, Severity: MEDIUM]
2025-12-13 18:54:45,735 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.233.55 [ID: 3410, Severity: MEDIUM]
2025-12-13 18:54:50,128 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.90.192 [ID: 3411, Severity: HIGH]
2025-12-13 18:54:50,136 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.34.26 [ID: 3412, Severity: LOW]
2025-12-13 18:54:50,755 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.161.47 [ID: 3413, Severity: MEDIUM]
2025-12-13 18:54:50,774 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.105.195 [ID: 3414, Severity: HIGH]
2025-12-13 18:54:55,154 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.0.190 [ID: 3415, Severity: LOW]
2025-12-13 18:54:55,171 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.104.187 [ID: 3416, Severity: HIGH]
2025-12-13 18:54:55,792 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.185.151 [ID: 3417, Severity: LOW]
2025-12-13 18:54:55,812 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.67.95 [ID: 3418, Severity: HIGH]
2025-12-13 18:55:00,189 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.212.173 [ID: 3419, Severity: LOW]
2025-12-13 18:55:00,205 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.60.164 [ID: 3420, Severity: LOW]
2025-12-13 18:55:00,233 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 18:55:00,823 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.213.15 [ID: 3421, Severity: HIGH]
2025-12-13 18:55:00,830 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.93.56 [ID: 3422, Severity: LOW]
2025-12-13 18:55:05,248 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.169.143 [ID: 3423, Severity: LOW]
2025-12-13 18:55:05,264 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.137.28 [ID: 3424, Severity: HIGH]
